CATEGORY	GO_ID	GO_LABEL_FULL	COUNT	PERCENTAGE	P_VALUE	GENES	LIST_TOTAL	POP_HITS	POP_TOTAL	FOLD_ENRICHMENT	BONFERRONI	BENJAMINI	FDR
GOTERM_MF_ALL	GO:0019900	GO:0019900~kinase binding	69	5.533279871692061	0.005817628394617504	TOP2A, MYOM1, PDE3B, KIF14, IRS2, KIF11, FOXM1, NR3C1, RND3, MYOM2, RND1, GHR, ZFP36, CDH2, DUSP1, NRG1, ANK2, MAPK8IP2, ADRA2A, DUSP6, CDC25A, TGFBR2, CIT, ACTA2, CNKSR2, CCNA2, GPRC5B, CCNE2, CCNE1, BANK1, FEZ1, EEF1A2, CKS2, TRIB3, KIF20A, PPP1R12B, SHC4, CEBPA, PFKFB1, ADCY4, LRP4, PTN, PHYHIP, EGFR, AURKB, AURKA, FAM83H, LDHB, PARD6B, CCNB1, RACGAP1, PRKAR2B, E2F1, FAM83D, GSN, ANGPT1, BCL11A, CAV2, CAV1, PLK1, MICAL2, CDC6, PTPN14, NELL2, TPX2, PER1, NR4A3, PRC1, SPRY2	1143	825	18869	1.38069514038018	0.9999374553045397	0.10466966824982728	0.09873901796924635
GOTERM_MF_ALL	GO:0002020	GO:0002020~protease binding	18	1.4434643143544506	0.005867558256319431	CCBE1, NTRK2, VWF, FN1, BRCA2, F3, COL1A1, COMP, COL3A1, COL1A2, FAP, CHL1, ADAMTSL4, BANK1, BIN1, KIT, CTSG, TIMP4	1143	143	18869	2.0779692748196683	0.9999424553608043	0.10466966824982728	0.09873901796924635
GOTERM_MF_ALL	GO:0005200	GO:0005200~structural constituent of cytoskeleton	15	1.202886928628709	0.006039614852977268	SYNM, ANK2, KRT5, LMNB1, KRT19, TUBB2B, DES, TUBB3, KRT16, KRT15, KRT14, DMD, TLN2, KRT6B, SPTBN1	1143	109	18869	2.2717859808808303	0.9999568186147793	0.10611019843724098	0.1000979267958301
GOTERM_MF_ALL	GO:0015459	GO:0015459~potassium channel regulator activity	10	0.8019246190858059	0.006105004178544592	KCNE1, KCNIP2, KCNE4, KCNMB1, CAV1, KCNAB1, ABCC9, ADRB2, KCNK2, SGK2	1143	56	18869	2.947912760904887	0.9999612835002398	0.10611019843724098	0.1000979267958301
GOTERM_MF_ALL	GO:0008179	GO:0008179~adenylate cyclase binding	5	0.40096230954290296	0.00614019231463239	AKAP12, ADCYAP1R1, AKAP6, ADRB2, ADCY5	1143	13	18869	6.349350561948988	0.9999634920837609	0.10611019843724098	0.1000979267958301
GOTERM_MF_ALL	GO:0043177	GO:0043177~organic acid binding	25	2.0048115477145148	0.006244025307182597	CRABP2, TAT, CRABP1, HBB, TYMS, ACACB, CYP26B1, PTGDS, PCK1, GSTM2, ST8SIA2, AKR1C1, ADIPOQ, AKR1C3, AKR1C2, HBA2, SELP, RBP7, FABP4, CPS1, P4HA3, ALB, PPARG, FOLR2, FOLR1	1143	229	18869	1.802217408413468	0.9999693020187983	0.10679214417129823	0.10074123304887386
GOTERM_MF_ALL	GO:0004175	GO:0004175~endopeptidase activity	44	3.5284683239775463	0.006350458767366729	CFD, HPN, KLK5, ECE2, KLK7, KLK6, ADAMTS5, ADAMTS14, CAPN9, CAPN6, ADAMTS1, ADAMTSL4, ADAMTS18, MMP28, CLCA2, CAPN3, CTSG, PRSS8, PAMR1, CORIN, MME, F10, F12, MMP3, ADAM33, KLK10, MMP9, F3, PRSS12, KLK11, CAPN13, ADAM19, MMP11, SFRP1, CAPN11, FAP, CPS1, ESPL1, PIP, ADAM12, ADAM8, MASP2, CFB, LTF	1143	479	18869	1.5164210945448102	0.9999742996447986	0.10750419484756533	0.10141293847886663
GOTERM_MF_ALL	GO:0031402	GO:0031402~sodium ion binding	4	0.32076984763432237	0.006436349439629061	SLC34A2, SCN9A, CAPN3, ATP1A2	1143	7	18869	9.433320834895639	0.9999777332326713	0.10785761333681426	0.10174633205070181
GOTERM_MF_ALL	GO:0019840	GO:0019840~isoprenoid binding	8	0.6415396952686447	0.0070652864110982575	RBP7, CYP26B1, RBP4, CRABP2, ALDH1A2, CRABP1, PTGDS, STRA6	1143	38	18869	3.4754339918036563	0.9999922118985018	0.11605257580209911	0.10947696270662152
GOTERM_MF_ALL	GO:0005501	GO:0005501~retinoid binding	8	0.6415396952686447	0.0070652864110982575	RBP7, CYP26B1, RBP4, CRABP2, ALDH1A2, CRABP1, PTGDS, STRA6	1143	38	18869	3.4754339918036563	0.9999922118985018	0.11605257580209911	0.10947696270662152
GOTERM_MF_ALL	GO:0019955	GO:0019955~cytokine binding	18	1.4434643143544506	0.007205234237320835	CNTFR, FZD4, IL11RA, LTBP4, LIFR, FGF2, CHRDL1, TGFBR2, GHR, TGFBR3, COMP, GREM2, ZFP36, KIT, LEPR, SOSTDC1, CD36, BMPR1B	1143	146	18869	2.035271276022004	0.9999938358197916	0.117191015683483	0.11055089785693242
GOTERM_MF_ALL	GO:0001948	GO:0001948~glycoprotein binding	9	0.7217321571772253	0.007624610817880606	COMP, COL5A1, HPSE2, AGR2, FN1, LPL, AGR3, DMD, PTN	1143	48	18869	3.0953083989501313	0.9999969418445024	0.12280805191130023	0.11584966922313736
GOTERM_MF_ALL	GO:0098772	GO:0098772~molecular function regulator	119	9.54290296712109	0.007890296459513755	PROS1, FAM13A, CALML3, CXCL13, RGS4, PREX2, CDC20, DOCK11, RGS2, PTTG1, ARHGAP40, CAPN3, PRSS8, RGS6, PPP1R16B, ATP1B2, MAPK8IP2, MOB3B, CCNE2, SLPI, BIN1, CCNE1, TXNIP, TRIB3, GPLD1, LLGL2, KCNE1, RRAD, KCNE4, IGSF1, AGAP11, ADRB2, IQGAP3, SOCS2, SLC9A3R1, CCNB2, CCNB1, ARHGAP20, RACGAP1, PRKAR2B, KCNMB1, CPAMD8, ECT2, SCN3B, GPIHBP1, JUN, CAV1, IQSEC3, TFPI2, FN1, CRIM1, RCAN1, CXCL10, TPX2, PKIB, BMP2, PPP1R1A, PPP1R1B, FXYD1, BMPR1B, MRAP2, SCN2B, CDKN1C, ARHGAP11A, HSPB2, CTSG, TIMP4, LYNX1, ANXA1, LRRC46, ARHGEF15, ANXA3, TESC, DENND2A, NRG1, ABCC9, KCNAB1, SERPINB5, CIT, CCNA2, GREM2, GPRC5B, GPRC5A, TAL1, ALDH1A1, DEPDC1, CKS2, RGN, BIRC5, ARHGEF4, RHOU, ANGPTL4, PPP1R12B, SGK2, SCN4B, RAPGEF3, LTF, ITIH5, PCOLCE2, NRXN1, PTN, TFPI, EGFR, WNT11, GPC3, CACNG4, SNCA, P2RY12, PPP1R14A, PPP1R14C, KCNIP2, WNT7B, KLF4, SH3RF2, PPP2R2C, PI15, SPRY2, PI16, KCNK2	1143	1572	18869	1.2496749770146416	0.999998038727555	0.12475657902497173	0.11768779154555802
GOTERM_MF_ALL	GO:0099106	GO:0099106~ion channel regulator activity	16	1.2830793905372895	0.007958866982019388	KCNE1, LYNX1, KCNIP2, KCNE4, RRAD, NRXN1, CAV1, KCNAB1, ABCC9, ADRB2, KCNMB1, FXYD1, SCN3B, KCNK2, SGK2, CACNG4	1143	124	18869	2.1301047046538537	0.999998251206218	0.12475657902497173	0.11768779154555802
GOTERM_MF_ALL	GO:0022892	GO:0022892~substrate-specific transporter activity	90	7.217321571772254	0.00797118588104099	RYR1, CLIC5, ABCD2, SLC44A4, HBB, AQP7, SLC7A11, AQP5, SLC2A4, ABCA12, SLC4A4, RYR3, AQP1, MB, SCN9A, SLC16A6, CNGA1, SLC16A7, CD36, KPNA2, SLC16A3, SLC12A8, SLC34A2, SLC13A2, ABCC6, SLC6A14, KCNK15, KCNAB1, ABCC9, HBA2, ANO5, SLC7A4, TMEM37, SLC7A5, SLC25A18, RBP4, ABCA10, GPRIN1, PLSCR4, SLC27A6, KCNQ4, SLC29A4, SCN4A, SCN4B, ABCG2, SLC22A3, KCNE1, ABCB1, TTYH1, KCNE4, TMEM63C, PKD1L2, ATP1A2, KCNA6, SLC5A1, COX7A1, SLC9A3R1, CNR1, KCNMB1, CLCA2, SLC19A3, SCN7A, SLC17A7, APOD, GABRE, SCN3B, TRPM6, SCN3A, GRIA3, CACNG4, GRIA4, STRA6, GABRP, SLC14A1, ABCA5, KCNB1, ABCA6, KCNIP2, ABCA9, SLC50A1, ABCA8, FABP4, FXYD1, CACHD1, ATP13A5, SCN2A, KCNK2, KCNK3, SCN2B, SLC28A3	1143	1141	18869	1.3021455140193365	0.9999982868648023	0.12475657902497173	0.11768779154555802
GOTERM_MF_ALL	GO:0017147	GO:0017147~Wnt-protein binding	7	0.5613472333600642	0.00822255962670896	SFRP1, FZD4, WIF1, APCDD1L, APCDD1, WLS, CTHRC1	1143	30	18869	3.8519393409157185	0.9999988748775209	0.12748809738981462	0.12026454033457498
GOTERM_MF_ALL	GO:0046332	GO:0046332~SMAD binding	12	0.9623095429029671	0.008576353256540182	TGFBR3, COL3A1, BMP2, JUN, COL1A2, CITED1, CREB3L1, COL5A2, PPARG, FOS, BMPR1B, TGFBR2	1143	80	18869	2.4762467191601054	0.9999993775073798	0.13151696735993737	0.12406513195798793
GOTERM_MF_ALL	GO:0016709	GO:0016709~oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	9	0.7217321571772253	0.008640958072473282	CYP39A1, SQLE, CYP26B1, AKR1C1, AKR1C3, MICAL2, AKR1C2, FMO2, KMO	1143	49	18869	3.0321388397878835	0.9999994412949467	0.13151696735993737	0.12406513195798793
GOTERM_MF_ALL	GO:0048306	GO:0048306~calcium-dependent protein binding	13	1.0425020048115476	0.009386662190825828	ANXA1, ANXA3, S100A1, NRXN1, VLDLR, S100B, SYT8, SELP, TNNT3, CASQ2, S100P, MASP2, S100A14	1143	92	18869	2.332696184716041	0.9999998396681247	0.14156793249618227	0.13354660298765836
GOTERM_MF_ALL	GO:0042623	GO:0042623~ATPase activity, coupled	26	2.0850040096230953	0.009509650021550221	TOP2A, BLM, ABCD2, ERCC6L, ABCB1, ATP1A2, FIGN, ABCA12, RAD54L, POLQ, HELLS, ANXA1, ABCA5, ABCA6, XRCC2, ABCC6, ABCA9, ABCC9, ABCA8, KIF18A, ABCA10, RAD51, ATP13A5, MCM4, DNA2, ABCG2	1143	250	18869	1.716864391951006	0.9999998695143946	0.1421307151869533	0.13407749805158645
GOTERM_MF_ALL	GO:0050840	GO:0050840~extracellular matrix binding	10	0.8019246190858059	0.009608860577858348	LRRC15, ADAMTS5, TINAGL1, COL11A1, SMOC1, SPP1, BGN, SPARCL1, ITGA7, DCN	1143	60	18869	2.7513852435112276	0.9999998894924264	0.1423312473095268	0.1342666678959671
GOTERM_MF_ALL	GO:0008009	GO:0008009~chemokine activity	9	0.7217321571772253	0.009755249808533607	CXCL10, CXCL9, CXCL12, CCL21, CXCL13, CXCL2, CXCL14, CCL28, CX3CL1	1143	50	18869	2.971496062992126	0.999999913525467	0.143165469738045	0.1350536227486681
GOTERM_MF_ALL	GO:0001758	GO:0001758~retinal dehydrogenase activity	4	0.32076984763432237	0.009837771880733653	ALDH1A3, ALDH1A2, ALDH1A1, AKR1C3	1143	8	18869	8.254155730533684	0.9999999246916225	0.143165469738045	0.1350536227486681
GOTERM_MF_ALL	GO:0018636	GO:0018636~phenanthrene 9,10-monooxygenase activity	3	0.24057738572574178	0.010537604709600083	AKR1C1, AKR1C3, AKR1C2	1143	3	18869	16.508311461067365	0.999999976696145	0.1520164018541438	0.14340305539586198
GOTERM_MF_ALL	GO:0044325	GO:0044325~ion channel binding	17	1.36327185244587	0.010635658441061523	KCNE1, KCNB1, KCNIP2, STAC, KCNE4, CAV1, FHL1, AKAP6, KCNAB1, ABCC9, ANK2, RIMS4, RIMS3, FXYD1, HRC, SCN3B, SCN4B	1143	140	18869	2.004580677415323	0.9999999802291806	0.15210825304931955	0.14348970224363175
GOTERM_MF_ALL	GO:0030215	GO:0030215~semaphorin receptor binding	6	0.48115477145148355	0.010854000802860416	SEMA5B, SEMA6A, SEMA3D, SEMA3A, SEMA6D, SEMA3G	1143	23	18869	4.3065160333219215	0.9999999862911346	0.15390416523030281	0.14518385689296198
GOTERM_MF_ALL	GO:0016887	GO:0016887~ATPase activity	44	3.5284683239775463	0.011684112735657632	TOP2A, BLM, ABCD2, ERCC6L, ABCB1, DNAH6, KIF14, ATP1A2, FIGN, KIF11, ABCA12, SMC4, KIF15, RECQL4, BRIP1, ORC1, RAD54L, POLQ, HELLS, ANXA1, ABCA5, ABCA6, XRCC2, ATAD2, ABCC6, DNAH14, ABCA9, ABCC9, KIF23, ABCA8, CENPE, KIF18A, ABCA10, RAD51, MYH3, KIFC1, ATP13A5, MCM4, ALPL, KIF2C, KIF20A, DNA2, TRIP13, ABCG2	1143	497	18869	1.461500411040169	0.9999999965951842	0.16427070363098314	0.15496302060427283
GOTERM_MF_ALL	GO:0031406	GO:0031406~carboxylic acid binding	23	1.8444266238973537	0.013007380903808735	GSTM2, CRABP2, ST8SIA2, AKR1C1, TAT, CRABP1, ADIPOQ, AKR1C3, AKR1C2, TYMS, ACACB, SELP, RBP7, CYP26B1, FABP4, CPS1, P4HA3, ALB, PPARG, PTGDS, FOLR2, PCK1, FOLR1	1143	218	18869	1.74170258534197	0.9999999996312192	0.18133819260015707	0.17106345474336698
GOTERM_MF_ALL	GO:0016641	GO:0016641~oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor	5	0.40096230954290296	0.013518863574073406	AOC3, IL4I1, MAOB, MAOA, LOXL4	1143	16	18869	5.158847331583552	0.999999999843939	0.18325176417808536	0.17286860213303412
GOTERM_MF_ALL	GO:0004029	GO:0004029~aldehyde dehydrogenase (NAD) activity	5	0.40096230954290296	0.013518863574073406	ALDH1A3, ALDH1L1, ALDH2, ALDH1A2, ALDH1A1	1143	16	18869	5.158847331583552	0.999999999843939	0.18325176417808536	0.17286860213303412
GOTERM_MF_ALL	GO:0019841	GO:0019841~retinol binding	5	0.40096230954290296	0.013518863574073406	RBP7, RBP4, CRABP2, CRABP1, STRA6	1143	16	18869	5.158847331583552	0.999999999843939	0.18325176417808536	0.17286860213303412
GOTERM_MF_ALL	GO:0046872	GO:0046872~metal ion binding	299	23.9775461106656	0.013615520576907392	MT1L, CPNE7, MT1M, ACSM5, CALML3, MT1X, MYLK, TRIM29, ANPEP, TP63, SLC34A2, CUBN, CCBE1, EBF1, EBF2, EBF3, ESCO2, OVOL1, CYP39A1, SPARCL1, SIK2, DNA2, FREM1, MYL9, NECAB1, PDE1C, TTYH1, TSHZ2, GATA3, PCDH19, PCDH18, ABO, PCDH17, BRIP1, ADAMTS14, NUAK2, RACGAP1, ADAMTS18, PRDM16, NAALAD2, S100A14, PCK1, TRPM6, EGR1, EGR2, EGR3, BCL11A, STAC, ADHFE1, PDE2A, PLK1, MICAL2, CDC7, CP, COL1A1, EHD2, GJB2, TF, MEX3A, COL1A2, DCHS2, CD209, HRC, FAT2, FAT4, PLCH2, APOBEC3B, RYR1, RET, TOP2A, HBB, DOC2B, VLDLR, RYR3, RNF157, CRTAC1, TRIM2, MMP28, COL10A1, RNF150, TK1, ZNF367, TIMP4, ZNF483, ANXA1, MME, ANXA3, BHMT2, TESC, HBA2, CIT, MMP11, KIT, MPPED2, PLSCR4, RGN, RHOU, PPARG, DNASE1L3, MOCS1, CRYAB, MATN3, MATN2, RNF165, ADH1C, ADH1B, ADH1A, COL11A1, HAAO, PRUNE2, ADCY4, PTGS2, CRIP1, GNAI1, ADCY5, RELN, EGFLAM, PLAGL1, RAD54L, DMD, XDH, RUNX1T1, AOC3, GSN, F10, F12, ADAM33, BBOX1, SULF1, SH3RF2, COL3A1, SMOC1, ZNF219, STAC2, MSRB3, ZNF334, LIMS2, STEAP4, AMY2B, PROS1, LOXL4, NR3C1, CELSR3, CLGN, NR3C2, COMP, ZFP36, CAPN9, EFEMP1, CDH2, SCN9A, ENPP2, CAPN3, SVEP1, NEK2, ENPP3, GYG2, PDE8B, PAMR1, TPD52, POSTN, S100A1, LMO3, OSR1, VWDE, NPNT, MID1, FOXP3, FOXP2, MOB3B, ADAM19, MELK, ADAM12, ADAM8, MASP2, ZNF677, PDE9A, DSC3, FBN2, BLM, RNASEH2A, AGAP11, LTBP4, DTX1, LPL, PKMYT1, CYP4F22, ACACB, FBLN5, TPO, ORC1, CYP11A1, CDH23, CLCA2, LONRF3, TPPP, ZNF662, ZNF781, ZBTB16, BMX, SYT8, LRP1B, SELP, NR4A1, GNAL, NR4A3, COL5A1, CPS1, KIF4A, P4HA3, ALB, COL5A2, ALPL, LHX6, BMPR1B, PCDHGB7, THRB, PCDHGB4, PDE3B, FHL1, MCM10, FHL5, ECE2, SOBP, CALB2, ADAMTS5, CYP26B1, CA3, MB, ADAMTS1, EXO1, CA4, AOX1, PGM5, PTGIS, PEG3, DST, PCDHGA2, MMP3, SORD, PLA2G4A, MYRIP, MMP9, KLF15, ASPN, TGFBR2, VCAN, MMRN1, CAT, CDH11, CASQ2, ITGA7, DSG1, BIRC5, TRIM59, ZMYND10, DSG3, L3MBTL4, CREB5, LTF, UHRF1, NRXN1, LRP4, PKD1L2, ATP1A2, NCALD, AURKB, PDLIM3, PDE11A, CLEC3B, ACVR1C, ABLIM3, SNCG, LRIG3, SLIT3, PDLIM4, SNCA, RRM2, PCDH9, KCNIP2, PLA2G2A, HAGHL, SYT15, SYT13, KLF4, S100B, SOD3, KLF2, CAPN13, NELL2, CAPN11, XPNPEP2, MAB21L1, MGP, KLF9, ATP13A5, S100P, PDE7B, CDO1	1143	4401	18869	1.1215599015812638	0.9999999998673536	0.18325176417808536	0.17286860213303412
GOTERM_MF_ALL	GO:0019899	GO:0019899~enzyme binding	157	12.590216519647154	0.013696937165812289	IRS2, NR3C1, COMP, HOXA10, CDC20, DOCK11, ZFP36, RIMS4, RIMS3, CDH2, NEK2, KPNA2, PPP1R16B, CCBE1, S100A1, ANK2, ATP1B2, MAPK8IP2, MID1, FOXP3, CDC25A, CCNE2, SLPI, BIN1, CCNE1, DAAM2, FEZ1, EEF1A2, TXNIP, TRIB3, KIF20A, SHC4, PFKFB1, ADCYAP1R1, ABCB1, DTX1, ADRB2, IQGAP3, FOXO1, FAM83H, LDHB, SLC9A3R1, NKAIN1, CCNB1, RACGAP1, PRKAR2B, ECT2, FAM83D, PPARGC1A, SPTBN1, GPIHBP1, FANCI, EGR1, NGFR, CDT1, GSTM2, JUN, EGR2, UBE2C, BCL11A, CAV2, FZD4, CAV1, PLK1, FN1, MICAL2, ISG15, CDC6, COL1A1, TPX2, NR4A3, DIAPH3, COL1A2, UBE2T, HRC, TOP2A, MYOM1, CNTNAP2, THRB, PDE3B, KIF14, MCM10, LDB2, KIF11, FOXM1, BRCA2, RND3, MYOM2, RND1, LMNB1, AKAP12, GHR, CHL1, ADAMTSL4, HEY2, CTSG, TIMP4, TPRN, VWF, DUSP1, PLAUR, NRG1, MYRIP, F3, DUSP6, ADRA2A, CIT, TGFBR2, ACTA2, CNKSR2, CCNA2, GPRC5B, ADORA2A, TAL1, BANK1, PLSCR4, CAT, KIT, CKS2, BIRC5, PPARG, PPP1R12B, MET, PLIN5, CEBPA, LEF1, ADCY4, LRP4, AKAP6, PTN, PTGS2, PHYHIP, RASIP1, EGFR, AURKB, ADCY5, AURKA, PARD6B, PHKG1, E2F1, DMD, PDLIM4, SNCA, NTRK2, GSN, ANGPT1, KLF4, SNCAIP, PTPN14, NELL2, PER1, SH3RF2, COL3A1, RAD51, FAP, PRC1, SPRY2	1143	2180	18869	1.1889013299943012	0.9999999998843293	0.18325176417808536	0.17286860213303412
GOTERM_MF_ALL	GO:0010997	GO:0010997~anaphase-promoting complex binding	4	0.32076984763432237	0.01409912306317511	CDC20, UBE2S, PLK1, CLSPN	1143	9	18869	7.337027316029942	0.9999999999412015	0.18712356129446006	0.17652102075095238
GOTERM_MF_ALL	GO:0030295	GO:0030295~protein kinase activator activity	15	1.202886928628709	0.01465457116090779	NRG1, MAPK8IP2, EGFR, MOB3B, TPX2, BMP2, GPRC5B, CCNB1, WNT11, GPRC5A, TAL1, CKS2, SPRY2, BMPR1B, LTF	1143	121	18869	2.046484891867855	0.9999999999769149	0.19295185361861925	0.18201907830810074
GOTERM_MF_ALL	GO:0098632	GO:0098632~protein binding involved in cell-cell adhesion	9	0.7217321571772253	0.015298740624058053	ROBO3, NFASC, ROBO4, KRT18, ANXA1, TRIM29, EPCAM, GLDN, IGSF9	1143	54	18869	2.751385243511228	0.9999999999921989	0.19922588985811948	0.18793762364554367
GOTERM_MF_ALL	GO:0016301	GO:0016301~kinase activity	68	5.45308740978348	0.015501428109813798	EPHB6, CDKN1C, RET, BUB1B, PIK3C2G, MYLK, EFEMP1, PDK4, PBK, SOSTDC1, NEK2, TK1, EPHB1, MMD, PLAUR, MAPK8IP2, TGFBR2, CIT, TGFBR3, CNKSR2, MELK, CCNE1, KIT, TYRO3, TRIB3, SIK2, MET, SGK2, DDR2, PFKFB1, PKDCC, PFKFB3, NPR1, NPR2, LTBP4, AKAP6, TTK, AK5, PKMYT1, EGFR, AURKB, AURKA, CKMT2, EFNB3, ACVR1C, NUAK2, PHKG1, PRKAR2B, PIP5K1B, TRPM6, BUB1, PLK4, NTRK2, SRMS, NTRK3, PLK1, CRIM1, PTK6, CDC7, BMX, NELL2, MAPK10, EFNA3, SBK1, CDK1, TEK, BMPR1B, CDKN3	1143	850	18869	1.3206649168853892	0.9999999999944559	0.19922588985811948	0.18793762364554367
GOTERM_MF_ALL	GO:0016491	GO:0016491~oxidoreductase activity	63	5.052125100240577	0.015600627035661282	DMGDH, ALDH1L1, STEAP4, LOXL4, HBB, IFI30, IL4I1, CYP26B1, AKR7A3, ALDH2, AIFM2, AOX1, ACADS, AASS, GPX2, PTGIS, GPX3, SORD, KCNAB1, HBA2, KMO, CYP39A1, ALDH1A3, ALDH1A2, GPD1, CAT, ALDH1A1, MAOB, ADH1C, MAOA, ADH1B, HAAO, ADH1A, CYP4F22, PTGS2, COX7A1, HSD11B1, LDHB, TPO, CYP11A1, LDHD, HSD17B2, XDH, SNCA, AOC3, GSTM2, RRM2, ADHFE1, AKR1C1, AKR1C3, MICAL2, PYCR1, BBOX1, AKR1C2, FMO2, CP, SOD3, SQLE, P4HA3, MSRB3, PYROXD2, DEGS2, CDO1	1143	777	18869	1.3385117400865432	0.9999999999953093	0.19922588985811948	0.18793762364554367
GOTERM_MF_ALL	GO:0038023	GO:0038023~signaling receptor activity	120	9.623095429029672	0.015611431996115449	EPHB6, CNTFR, OXTR, CHRM1, GPR68, MRGPRF, NR3C1, CELSR3, NR3C2, EDNRB, EFEMP1, ANPEP, LEPR, TNFRSF8, EPHB1, CUBN, PAQR4, UNC5A, IL11RA, UNC5B, LIFR, MELK, GPRIN1, TYRO3, AGTR1, PTGFR, ADCYAP1R1, PKDCC, NPR1, TMEM63C, NPR2, IGSF1, NPR3, LTBP4, ADRB2, HCAR2, HCAR3, EFNB3, CD300LG, GRIA3, PLXNA4, GRIA4, STRA6, NGFR, SRMS, FZD4, PTCH1, PTCH2, CRIM1, PTK6, BMX, TNFRSF10D, MARCO, EFNA3, NR4A3, BMPR1B, RET, RYR1, PIGR, ROBO4, VLDLR, PTH1R, PEAR1, RYR3, GHR, CLEC1A, MRC1, PBK, SOSTDC1, FCER1A, CD36, CR1, MMD, TNFRSF18, AVPR2, PLAUR, ABCC9, PTH2R, TACR1, IL17RD, F3, GFRA2, ADRA2A, RGMA, TGFBR2, TGFBR3, GPRC5B, GPRC5A, ADORA2A, KIT, PPARG, MET, DDR2, PTGER4, NRXN1, TTK, EGFR, ACVR1C, PTPRZ1, CNR1, S1PR1, GABRE, FCGR1A, P2RY12, GABRP, NTRK2, NLGN4X, NTRK3, LYVE1, LILRB5, NELL2, ZNF219, TEK, FOLR2, LGR6, RAMP1, FOLR1, LGR4, F2RL2, GPR146	1143	1625	18869	1.2190753078942054	0.999999999995394	0.19922588985811948	0.18793762364554367
GOTERM_MF_ALL	GO:0019901	GO:0019901~protein kinase binding	60	4.811547714514836	0.016385993327594467	TOP2A, PDE3B, KIF14, IRS2, KIF11, FOXM1, NR3C1, RND3, RND1, GHR, ZFP36, CDH2, DUSP1, NRG1, ANK2, MAPK8IP2, ADRA2A, DUSP6, CDC25A, TGFBR2, CIT, ACTA2, CNKSR2, CCNA2, GPRC5B, CCNE2, CCNE1, BANK1, FEZ1, EEF1A2, CKS2, TRIB3, KIF20A, PPP1R12B, SHC4, ADCY4, LRP4, PTN, PHYHIP, EGFR, AURKA, FAM83H, PARD6B, CCNB1, RACGAP1, PRKAR2B, E2F1, FAM83D, ANGPT1, BCL11A, CAV2, CAV1, PLK1, MICAL2, PTPN14, NELL2, TPX2, NR4A3, PRC1, SPRY2	1143	736	18869	1.3457862604131006	0.9999999999987521	0.20751422084335283	0.19575633250141483
GOTERM_MF_ALL	GO:0004198	GO:0004198~calcium-dependent cysteine-type endopeptidase activity	5	0.40096230954290296	0.016847874727884928	CAPN13, CAPN11, CAPN9, CAPN6, CAPN3	1143	17	18869	4.8553857238433435	0.9999999999994275	0.2117471528300083	0.19974942385712055
GOTERM_MF_ALL	GO:0046873	GO:0046873~metal ion transmembrane transporter activity	39	3.127506014434643	0.018059009319119544	RYR1, SLC22A3, KCNE1, TTYH1, KCNE4, PKD1L2, ATP1A2, KCNA6, SLC5A1, SLC4A4, RYR3, AQP1, CNR1, KCNMB1, SCN9A, SCN7A, SLC17A7, SCN3B, TRPM6, SCN3A, CACNG4, SLC34A2, SLC13A2, KCNB1, KCNIP2, SLC6A14, KCNK15, KCNAB1, ABCC9, TMEM37, CACHD1, KCNQ4, SCN4A, SCN2A, KCNK2, SCN4B, KCNK3, SLC28A3, SCN2B	1143	441	18869	1.4599187006386105	0.999999999999926	0.22526237940164903	0.21249886905580517
GOTERM_MF_ALL	GO:0004022	GO:0004022~alcohol dehydrogenase (NAD) activity	4	0.32076984763432237	0.01924712063045842	ADH1C, ADH1B, ADHFE1, ADH1A	1143	10	18869	6.6033245844269475	0.99999999999999	0.23829084422336208	0.2247891327363241
GOTERM_MF_ALL	GO:0005272	GO:0005272~sodium channel activity	8	0.6415396952686447	0.01973865032414905	SCN9A, SCN7A, SCN4A, SCN2A, SCN3B, SCN3A, SCN4B, SCN2B	1143	46	18869	2.871010688881281	0.9999999999999957	0.23973355140536692	0.2261500952075945
GOTERM_MF_ALL	GO:0052595	GO:0052595~aliphatic-amine oxidase activity	3	0.24057738572574178	0.02023067944349088	AOC3, MAOB, MAOA	1143	4	18869	12.381233595800525	0.9999999999999981	0.23973355140536692	0.2261500952075945
GOTERM_MF_ALL	GO:0031705	GO:0031705~bombesin receptor binding	3	0.24057738572574178	0.02023067944349088	EDN1, NMB, EDN2	1143	4	18869	12.381233595800525	0.9999999999999981	0.23973355140536692	0.2261500952075945
GOTERM_MF_ALL	GO:0052596	GO:0052596~phenethylamine:oxygen oxidoreductase (deaminating) activity	3	0.24057738572574178	0.02023067944349088	AOC3, MAOB, MAOA	1143	4	18869	12.381233595800525	0.9999999999999981	0.23973355140536692	0.2261500952075945
GOTERM_MF_ALL	GO:1990814	GO:1990814~DNA/DNA annealing activity	3	0.24057738572574178	0.02023067944349088	RECQL4, BLM, ANXA1	1143	4	18869	12.381233595800525	0.9999999999999981	0.23973355140536692	0.2261500952075945
GOTERM_MF_ALL	GO:0016941	GO:0016941~natriuretic peptide receptor activity	3	0.24057738572574178	0.02023067944349088	NPR1, NPR2, NPR3	1143	4	18869	12.381233595800525	0.9999999999999981	0.23973355140536692	0.2261500952075945
