geneSet,link,size,overlap,expect,enrichmentRatio,pValue,FDR,overlapId,userId
GO:0086043,bundle of His cell action potential (GO:0086043),5,1,0.344792445,2.900295567,0.300442584,0.892467947,781,CACNA2D1
GO:1901979,regulation of inward rectifier potassium channel activity (GO:1901979),5,1,0.344792445,2.900295567,0.300442584,0.892467947,857,CAV1
GO:0086046,membrane depolarization during SA node cell action potential (GO:0086046),5,1,0.344792445,2.900295567,0.300442584,0.892467947,287,ANK2
GO:0086018,SA node cell to atrial cardiac muscle cell signaling (GO:0086018),5,1,0.344792445,2.900295567,0.300442584,0.892467947,287,ANK2
GO:0106049,regulation of cellular response to osmotic stress (GO:0106049),5,1,0.344792445,2.900295567,0.300442584,0.892467947,79085,SLC25A23
GO:0030263,apoptotic chromosome condensation (GO:0030263),5,1,0.344792445,2.900295567,0.300442584,0.892467947,7153,TOP2A
GO:0051339,regulation of lyase activity (GO:0051339),5,1,0.344792445,2.900295567,0.300442584,0.892467947,10486,CAP2
GO:0031642,negative regulation of myelination (GO:0031642),5,1,0.344792445,2.900295567,0.300442584,0.892467947,58494,JAM2
GO:0048312,intracellular distribution of mitochondria (GO:0048312),5,1,0.344792445,2.900295567,0.300442584,0.892467947,120892,LRRK2
GO:0035509,negative regulation of myosin-light-chain-phosphatase activity (GO:0035509),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3071,NCKAP1L
GO:0060252,positive regulation of glial cell proliferation (GO:0060252),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3569,IL6
GO:0031652,positive regulation of heat generation (GO:0031652),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5733,PTGER3
GO:0031620,regulation of fever generation (GO:0031620),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5733,PTGER3
GO:0042416,dopamine biosynthetic process (GO:0042416),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6622,SNCA
GO:1903421,regulation of synaptic vesicle recycling (GO:1903421),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6622,SNCA
GO:1905710,positive regulation of membrane permeability (GO:1905710),5,1,0.344792445,2.900295567,0.300442584,0.892467947,83700,JAM3
GO:0006837,serotonin transport (GO:0006837),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6581,SLC22A3
GO:0051610,serotonin uptake (GO:0051610),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6581,SLC22A3
GO:1903208,negative regulation of hydrogen peroxide-induced neuron death (GO:1903208),5,1,0.344792445,2.900295567,0.300442584,0.892467947,8013,NR4A3
GO:0051901,positive regulation of mitochondrial depolarization (GO:0051901),5,1,0.344792445,2.900295567,0.300442584,0.892467947,1634,DCN
GO:0001768,establishment of T cell polarity (GO:0001768),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6366,CCL21
GO:1905809,negative regulation of synapse organization (GO:1905809),5,1,0.344792445,2.900295567,0.300442584,0.892467947,22899,ARHGEF15
GO:0044381,glucose import in response to insulin stimulus (GO:0044381),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6517,SLC2A4
GO:0014831,gastro-intestinal system smooth muscle contraction (GO:0014831),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5733,PTGER3
GO:0060038,cardiac muscle cell proliferation (GO:0060038),5,1,0.344792445,2.900295567,0.300442584,0.892467947,7049,TGFBR3
GO:0010936,negative regulation of macrophage cytokine production (GO:0010936),5,1,0.344792445,2.900295567,0.300442584,0.892467947,11213,IRAK3
GO:1905007,positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905007),5,1,0.344792445,2.900295567,0.300442584,0.892467947,7048,TGFBR2
GO:0014855,striated muscle cell proliferation (GO:0014855),5,1,0.344792445,2.900295567,0.300442584,0.892467947,7049,TGFBR3
GO:1901984,negative regulation of protein acetylation (GO:1901984),5,1,0.344792445,2.900295567,0.300442584,0.892467947,28999,KLF15
GO:0034392,negative regulation of smooth muscle cell apoptotic process (GO:0034392),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3479,IGF1
GO:0035624,receptor transactivation (GO:0035624),5,1,0.344792445,2.900295567,0.300442584,0.892467947,150,ADRA2A
GO:0045955,negative regulation of calcium ion-dependent exocytosis (GO:0045955),5,1,0.344792445,2.900295567,0.300442584,0.892467947,150,ADRA2A
GO:0072124,regulation of glomerular mesangial cell proliferation (GO:0072124),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3570,IL6R
GO:1901509,regulation of endothelial tube morphogenesis (GO:1901509),5,1,0.344792445,2.900295567,0.300442584,0.892467947,81792,ADAMTS12
GO:1905605,positive regulation of blood-brain barrier permeability (GO:1905605),5,1,0.344792445,2.900295567,0.300442584,0.892467947,284,ANGPT1
GO:0003348,cardiac endothelial cell differentiation (GO:0003348),5,1,0.344792445,2.900295567,0.300442584,0.892467947,64321,SOX17
GO:0060956,endocardial cell differentiation (GO:0060956),5,1,0.344792445,2.900295567,0.300442584,0.892467947,64321,SOX17
GO:2000563,"positive regulation of CD4-positive, alpha-beta T cell proliferation (GO:2000563)",5,1,0.344792445,2.900295567,0.300442584,0.892467947,7048,TGFBR2
GO:0003175,tricuspid valve development (GO:0003175),5,1,0.344792445,2.900295567,0.300442584,0.892467947,7048,TGFBR2
GO:0003186,tricuspid valve morphogenesis (GO:0003186),5,1,0.344792445,2.900295567,0.300442584,0.892467947,7048,TGFBR2
GO:0032369,negative regulation of lipid transport (GO:0032369),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3690,ITGB3
GO:0060911,cardiac cell fate commitment (GO:0060911),5,1,0.344792445,2.900295567,0.300442584,0.892467947,64321,SOX17
GO:0009950,dorsal/ventral axis specification (GO:0009950),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6422,SFRP1
GO:0055012,ventricular cardiac muscle cell differentiation (GO:0055012),5,1,0.344792445,2.900295567,0.300442584,0.892467947,4208,MEF2C
GO:0020027,hemoglobin metabolic process (GO:0020027),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3624,INHBA
GO:0045650,negative regulation of macrophage differentiation (GO:0045650),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3624,INHBA
GO:0061298,retina vasculature development in camera-type eye (GO:0061298),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5156,PDGFRA
GO:0071394,cellular response to testosterone stimulus (GO:0071394),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6696,SPP1
GO:0072683,T cell extravasation (GO:0072683),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6347,CCL2
GO:0045794,negative regulation of cell volume (GO:0045794),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3778,KCNMA1
GO:0061888,regulation of astrocyte activation (GO:0061888),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3569,IL6
GO:2000674,regulation of type B pancreatic cell apoptotic process (GO:2000674),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3569,IL6
GO:2000373,positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000373),5,1,0.344792445,2.900295567,0.300442584,0.892467947,29128,UHRF1
GO:2000371,regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000371),5,1,0.344792445,2.900295567,0.300442584,0.892467947,29128,UHRF1
GO:1903018,regulation of glycoprotein metabolic process (GO:1903018),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5806,PTX3
GO:0010727,negative regulation of hydrogen peroxide metabolic process (GO:0010727),5,1,0.344792445,2.900295567,0.300442584,0.892467947,255027,MPV17L
GO:0046461,neutral lipid catabolic process (GO:0046461),5,1,0.344792445,2.900295567,0.300442584,0.892467947,11343,MGLL
GO:0048550,negative regulation of pinocytosis (GO:0048550),5,1,0.344792445,2.900295567,0.300442584,0.892467947,857,CAV1
GO:0032371,regulation of sterol transport (GO:0032371),5,1,0.344792445,2.900295567,0.300442584,0.892467947,341,APOC1
GO:0072584,caveolin-mediated endocytosis (GO:0072584),5,1,0.344792445,2.900295567,0.300442584,0.892467947,857,CAV1
GO:1903044,protein localization to membrane raft (GO:1903044),5,1,0.344792445,2.900295567,0.300442584,0.892467947,857,CAV1
GO:0010455,positive regulation of cell fate commitment (GO:0010455),5,1,0.344792445,2.900295567,0.300442584,0.892467947,2247,FGF2
GO:0098838,folate transmembrane transport (GO:0098838),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6573,SLC19A1
GO:0015866,ADP transport (GO:0015866),5,1,0.344792445,2.900295567,0.300442584,0.892467947,291,SLC25A4
GO:1901524,regulation of mitophagy (GO:1901524),5,1,0.344792445,2.900295567,0.300442584,0.892467947,291,SLC25A4
GO:0015893,drug transport (GO:0015893),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6573,SLC19A1
GO:0071321,cellular response to cGMP (GO:0071321),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5138,PDE2A
GO:0070305,response to cGMP (GO:0070305),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5138,PDE2A
GO:0014037,Schwann cell differentiation (GO:0014037),5,1,0.344792445,2.900295567,0.300442584,0.892467947,1959,EGR2
GO:0042428,serotonin metabolic process (GO:0042428),5,1,0.344792445,2.900295567,0.300442584,0.892467947,285671,RNF180
GO:0010754,negative regulation of cGMP-mediated signaling (GO:0010754),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5138,PDE2A
GO:0071681,cellular response to indole-3-methanol (GO:0071681),5,1,0.344792445,2.900295567,0.300442584,0.892467947,672,BRCA1
GO:0071680,response to indole-3-methanol (GO:0071680),5,1,0.344792445,2.900295567,0.300442584,0.892467947,672,BRCA1
GO:0072079,nephron tubule formation (GO:0072079),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6495,SIX1
GO:0072162,metanephric mesenchymal cell differentiation (GO:0072162),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6943,TCF21
GO:0038030,non-canonical Wnt signaling pathway via MAPK cascade (GO:0038030),5,1,0.344792445,2.900295567,0.300442584,0.892467947,8324,FZD7
GO:0009249,protein lipoylation (GO:0009249),5,1,0.344792445,2.900295567,0.300442584,0.892467947,4826,NNAT
GO:0090235,regulation of metaphase plate congression (GO:0090235),5,1,0.344792445,2.900295567,0.300442584,0.892467947,10615,SPAG5
GO:1902255,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255),5,1,0.344792445,2.900295567,0.300442584,0.892467947,4487,MSX1
GO:0048703,embryonic viscerocranium morphogenesis (GO:0048703),5,1,0.344792445,2.900295567,0.300442584,0.892467947,25902,MTHFD1L
GO:0006561,proline biosynthetic process (GO:0006561),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5831,PYCR1
GO:0055081,anion homeostasis (GO:0055081),5,1,0.344792445,2.900295567,0.300442584,0.892467947,79901,CYBRD1
GO:0021702,cerebellar Purkinje cell differentiation (GO:0021702),5,1,0.344792445,2.900295567,0.300442584,0.892467947,23017,FAIM2
GO:0015677,copper ion import (GO:0015677),5,1,0.344792445,2.900295567,0.300442584,0.892467947,79689,STEAP4
GO:0060688,regulation of morphogenesis of a branching structure (GO:0060688),5,1,0.344792445,2.900295567,0.300442584,0.892467947,120892,LRRK2
GO:0035405,histone-threonine phosphorylation (GO:0035405),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5579,PRKCB
GO:0032911,negative regulation of transforming growth factor beta1 production (GO:0032911),5,1,0.344792445,2.900295567,0.300442584,0.892467947,2627,GATA6
GO:0009448,gamma-aminobutyric acid metabolic process (GO:0009448),5,1,0.344792445,2.900295567,0.300442584,0.892467947,2571,GAD1
GO:0015670,carbon dioxide transport (GO:0015670),5,1,0.344792445,2.900295567,0.300442584,0.892467947,358,AQP1
GO:1901537,positive regulation of DNA demethylation (GO:1901537),5,1,0.344792445,2.900295567,0.300442584,0.892467947,9760,TOX
GO:0071236,cellular response to antibiotic (GO:0071236),5,1,0.344792445,2.900295567,0.300442584,0.892467947,4208,MEF2C
GO:1901142,insulin metabolic process (GO:1901142),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5126,PCSK2
GO:0051987,positive regulation of attachment of spindle microtubules to kinetochore (GO:0051987),5,1,0.344792445,2.900295567,0.300442584,0.892467947,891,CCNB1
GO:0097734,extracellular exosome biogenesis (GO:0097734),5,1,0.344792445,2.900295567,0.300442584,0.892467947,947,CD34
GO:1903961,positive regulation of anion transmembrane transport (GO:1903961),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5243,ABCB1
GO:0003128,heart field specification (GO:0003128),5,1,0.344792445,2.900295567,0.300442584,0.892467947,4208,MEF2C
GO:0003139,secondary heart field specification (GO:0003139),5,1,0.344792445,2.900295567,0.300442584,0.892467947,4208,MEF2C
GO:0021871,forebrain regionalization (GO:0021871),5,1,0.344792445,2.900295567,0.300442584,0.892467947,7482,WNT2B
GO:0072383,plus-end-directed vesicle transport along microtubule (GO:0072383),5,1,0.344792445,2.900295567,0.300442584,0.892467947,79443,FYCO1
GO:0010807,regulation of synaptic vesicle priming (GO:0010807),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6812,STXBP1
GO:2001225,regulation of chloride transport (GO:2001225),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5243,ABCB1
GO:0120041,positive regulation of macrophage proliferation (GO:0120041),5,1,0.344792445,2.900295567,0.300442584,0.892467947,146433,IL34
GO:0110089,regulation of hippocampal neuron apoptotic process (GO:0110089),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6376,CX3CL1
GO:1903429,regulation of cell maturation (GO:1903429),5,1,0.344792445,2.900295567,0.300442584,0.892467947,120892,LRRK2
GO:0002638,negative regulation of immunoglobulin production (GO:0002638),5,1,0.344792445,2.900295567,0.300442584,0.892467947,933,CD22
GO:1902563,regulation of neutrophil activation (GO:1902563),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5320,PLA2G2A
GO:0048003,antigen processing and presentation of lipid antigen via MHC class Ib (GO:0048003),5,1,0.344792445,2.900295567,0.300442584,0.892467947,911,CD1C
GO:0048006,"antigen processing and presentation, endogenous lipid antigen via MHC class Ib (GO:0048006)",5,1,0.344792445,2.900295567,0.300442584,0.892467947,911,CD1C
GO:0048007,"antigen processing and presentation, exogenous lipid antigen via MHC class Ib (GO:0048007)",5,1,0.344792445,2.900295567,0.300442584,0.892467947,911,CD1C
GO:0043378,"positive regulation of CD8-positive, alpha-beta T cell differentiation (GO:0043378)",5,1,0.344792445,2.900295567,0.300442584,0.892467947,3071,NCKAP1L
GO:0045743,positive regulation of fibroblast growth factor receptor signaling pathway (GO:0045743),5,1,0.344792445,2.900295567,0.300442584,0.892467947,64094,SMOC2
GO:0048641,regulation of skeletal muscle tissue development (GO:0048641),5,1,0.344792445,2.900295567,0.300442584,0.892467947,4208,MEF2C
GO:0061326,renal tubule development (GO:0061326),5,1,0.344792445,2.900295567,0.300442584,0.892467947,4208,MEF2C
GO:0010728,regulation of hydrogen peroxide biosynthetic process (GO:0010728),5,1,0.344792445,2.900295567,0.300442584,0.892467947,255027,MPV17L
GO:1905049,negative regulation of metallopeptidase activity (GO:1905049),5,1,0.344792445,2.900295567,0.300442584,0.892467947,8434,RECK
GO:0060425,lung morphogenesis (GO:0060425),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6943,TCF21
GO:2000288,positive regulation of myoblast proliferation (GO:2000288),5,1,0.344792445,2.900295567,0.300442584,0.892467947,2627,GATA6
GO:0051106,positive regulation of DNA ligation (GO:0051106),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5888,RAD51
GO:0038146,chemokine (C-X-C motif) ligand 12 signaling pathway (GO:0038146),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6387,CXCL12
GO:0043504,mitochondrial DNA repair (GO:0043504),5,1,0.344792445,2.900295567,0.300442584,0.892467947,1763,DNA2
GO:0006798,polyphosphate catabolic process (GO:0006798),5,1,0.344792445,2.900295567,0.300442584,0.892467947,158471,PRUNE2
GO:0048671,negative regulation of collateral sprouting (GO:0048671),5,1,0.344792445,2.900295567,0.300442584,0.892467947,2258,FGF13
GO:0098708,glucose import across plasma membrane (GO:0098708),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6515,SLC2A3
GO:0060044,negative regulation of cardiac muscle cell proliferation (GO:0060044),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6910,TBX5
GO:0051418,microtubule nucleation by microtubule organizing center (GO:0051418),5,1,0.344792445,2.900295567,0.300442584,0.892467947,11076,TPPP
GO:2000617,positive regulation of histone H3-K9 acetylation (GO:2000617),5,1,0.344792445,2.900295567,0.300442584,0.892467947,672,BRCA1
GO:0032650,regulation of interleukin-1 alpha production (GO:0032650),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6376,CX3CL1
GO:0021895,cerebral cortex neuron differentiation (GO:0021895),5,1,0.344792445,2.900295567,0.300442584,0.892467947,9760,TOX
GO:0030579,ubiquitin-dependent SMAD protein catabolic process (GO:0030579),5,1,0.344792445,2.900295567,0.300442584,0.892467947,7041,TGFB1I1
GO:0070200,establishment of protein localization to telomere (GO:0070200),5,1,0.344792445,2.900295567,0.300442584,0.892467947,675,BRCA2
GO:0070424,regulation of nucleotide-binding oligomerization domain containing signaling pathway (GO:0070424),5,1,0.344792445,2.900295567,0.300442584,0.892467947,330,BIRC3
GO:0001714,endodermal cell fate specification (GO:0001714),5,1,0.344792445,2.900295567,0.300442584,0.892467947,64321,SOX17
GO:0042438,melanin biosynthetic process (GO:0042438),5,1,0.344792445,2.900295567,0.300442584,0.892467947,7220,TRPC1
GO:1905097,regulation of guanyl-nucleotide exchange factor activity (GO:1905097),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3925,STMN1
GO:1902498,regulation of protein autoubiquitination (GO:1902498),5,1,0.344792445,2.900295567,0.300442584,0.892467947,120892,LRRK2
GO:0070986,left/right axis specification (GO:0070986),5,1,0.344792445,2.900295567,0.300442584,0.892467947,5308,PITX2
GO:0071305,cellular response to vitamin D (GO:0071305),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6422,SFRP1
GO:0009262,deoxyribonucleotide metabolic process (GO:0009262),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6241,RRM2
GO:0006003,"fructose 2,6-bisphosphate metabolic process (GO:0006003)",5,1,0.344792445,2.900295567,0.300442584,0.892467947,5210,PFKFB4
GO:0015858,nucleoside transport (GO:0015858),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3177,SLC29A2
GO:0015864,pyrimidine nucleoside transport (GO:0015864),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3177,SLC29A2
GO:0015862,uridine transport (GO:0015862),5,1,0.344792445,2.900295567,0.300442584,0.892467947,3177,SLC29A2
GO:0097742,de novo centriole assembly (GO:0097742),5,1,0.344792445,2.900295567,0.300442584,0.892467947,10733,PLK4
GO:0098535,de novo centriole assembly involved in multi-ciliated epithelial cell differentiation (GO:0098535),5,1,0.344792445,2.900295567,0.300442584,0.892467947,10733,PLK4
GO:1905874,regulation of postsynaptic density organization (GO:1905874),5,1,0.344792445,2.900295567,0.300442584,0.892467947,94030,LRRC4B
GO:0090207,regulation of triglyceride metabolic process (GO:0090207),5,1,0.344792445,2.900295567,0.300442584,0.892467947,718,C3
GO:0030578,PML body organization (GO:0030578),5,1,0.344792445,2.900295567,0.300442584,0.892467947,22927,HABP4
GO:0006379,mRNA cleavage (GO:0006379),5,1,0.344792445,2.900295567,0.300442584,0.892467947,6038,RNASE4
GO:0009221,pyrimidine deoxyribonucleotide biosynthetic process (GO:0009221),5,1,0.344792445,2.900295567,0.300442584,0.892467947,7298,TYMS
GO:0036414,histone citrullination (GO:0036414),5,1,0.344792445,2.900295567,0.300442584,0.892467947,29943,PADI1
GO:0018101,protein citrullination (GO:0018101),5,1,0.344792445,2.900295567,0.300442584,0.892467947,29943,PADI1
GO:1990166,protein localization to site of double-strand break (GO:1990166),5,1,0.344792445,2.900295567,0.300442584,0.892467947,25900,IFFO1
GO:2000253,positive regulation of feeding behavior (GO:2000253),5,1,0.344792445,2.900295567,0.300442584,0.892467947,8013,NR4A3
GO:0018406,protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan (GO:0018406),5,1,0.344792445,2.900295567,0.300442584,0.892467947,283417,DPY19L2
GO:0018317,protein C-linked glycosylation via tryptophan (GO:0018317),5,1,0.344792445,2.900295567,0.300442584,0.892467947,283417,DPY19L2
GO:1901991,negative regulation of mitotic cell cycle phase transition (GO:1901991),92,8,6.344180991,1.260998072,0.300763877,0.892467947,11170;6790;23194;6347;9314;144455;25959;2273,FAM107A;FHL1;AURKA;KLF4;E2F7;KANK2;CCL2;FBXL7
GO:0032722,positive regulation of chemokine production (GO:0032722),53,5,3.654799918,1.368063946,0.301418212,0.892467947,3569;3570;1958;85480;90865,IL6;IL33;EGR1;TSLP;IL6R
GO:0050766,positive regulation of phagocytosis (GO:0050766),53,5,3.654799918,1.368063946,0.301418212,0.892467947,2621;3071;718;6347;7275,GAS6;CCL2;C3;NCKAP1L;TUB
GO:0032496,response to lipopolysaccharide (GO:0032496),159,13,10.96439976,1.18565542,0.302584049,0.892467947,7538;6622;6401;3569;1511;5142;4208;2920;114548;6403;6347;11213;558,IL6;CTSG;ZFP36;PDE4B;MEF2C;SELP;CCL2;AXL;CXCL2;SELE;IRAK3;NLRP3;SNCA
GO:0061158,3'-UTR-mediated mRNA destabilization (GO:0061158),16,2,1.103335824,1.812684729,0.303433215,0.892467947,7538;221662,RBM24;ZFP36
GO:0021915,neural tube development (GO:0021915),16,2,1.103335824,1.812684729,0.303433215,0.892467947,6659;6491,SOX4;STIL
GO:0071384,cellular response to corticosteroid stimulus (GO:0071384),16,2,1.103335824,1.812684729,0.303433215,0.892467947,7538;11170,FAM107A;ZFP36
GO:0045655,regulation of monocyte differentiation (GO:0045655),16,2,1.103335824,1.812684729,0.303433215,0.892467947,4609;146433,IL34;MYC
GO:0060143,positive regulation of syncytium formation by plasma membrane fusion (GO:0060143),16,2,1.103335824,1.812684729,0.303433215,0.892467947,10411;30846,EHD2;RAPGEF3
GO:0051350,negative regulation of lyase activity (GO:0051350),16,2,1.103335824,1.812684729,0.303433215,0.892467947,1910;5064,EDNRB;PALM
GO:0070633,transepithelial transport (GO:0070633),16,2,1.103335824,1.812684729,0.303433215,0.892467947,65010;5243,SLC26A6;ABCB1
GO:0061081,positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081),16,2,1.103335824,1.812684729,0.303433215,0.892467947,3815;8013,NR4A3;KIT
GO:2000353,positive regulation of endothelial cell apoptotic process (GO:2000353),16,2,1.103335824,1.812684729,0.303433215,0.892467947,6347;641700,ECSCR;CCL2
GO:0002694,regulation of leukocyte activation (GO:0002694),16,2,1.103335824,1.812684729,0.303433215,0.892467947,5320;4345,PLA2G2A;CD200
GO:0060339,negative regulation of type I interferon-mediated signaling pathway (GO:0060339),16,2,1.103335824,1.812684729,0.303433215,0.892467947,9636;11274,USP18;ISG15
GO:0032656,regulation of interleukin-13 production (GO:0032656),16,2,1.103335824,1.812684729,0.303433215,0.892467947,5590;85480,TSLP;PRKCZ
GO:0046426,negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426),16,2,1.103335824,1.812684729,0.303433215,0.892467947,857;9021,CAV1;SOCS3
GO:0010544,negative regulation of platelet activation (GO:0010544),16,2,1.103335824,1.812684729,0.303433215,0.892467947,5156;5592,PRKG1;PDGFRA
GO:0008156,negative regulation of DNA replication (GO:0008156),16,2,1.103335824,1.812684729,0.303433215,0.892467947,990;64061,CDC6;TSPYL2
GO:0060485,mesenchyme development (GO:0060485),16,2,1.103335824,1.812684729,0.303433215,0.892467947,2294;4222,FOXF1;MEOX1
GO:0046683,response to organophosphorus (GO:0046683),16,2,1.103335824,1.812684729,0.303433215,0.892467947,10060;7298,ABCC9;TYMS
GO:0051873,killing by host of symbiont cells (GO:0051873),16,2,1.103335824,1.812684729,0.303433215,0.892467947,3853;3078,CFHR1;KRT6A
GO:0000712,resolution of meiotic recombination intermediates (GO:0000712),16,2,1.103335824,1.812684729,0.303433215,0.892467947,7153;146956,EME1;TOP2A
GO:0007064,mitotic sister chromatid cohesion (GO:0007064),16,2,1.103335824,1.812684729,0.303433215,0.892467947,113130;79075,CDCA5;DSCC1
GO:0090344,negative regulation of cell aging (GO:0090344),16,2,1.103335824,1.812684729,0.303433215,0.892467947,2305;10000,FOXM1;AKT3
GO:0072348,sulfur compound transport (GO:0072348),28,3,1.930837693,1.553729768,0.30377465,0.892467947,65010;8884;29127,SLC26A6;SLC5A6;RACGAP1
GO:2000026,regulation of multicellular organismal development (GO:2000026),28,3,1.930837693,1.553729768,0.30377465,0.892467947,983;29127;64321,SOX17;CDK1;RACGAP1
GO:1903036,positive regulation of response to wounding (GO:1903036),28,3,1.930837693,1.553729768,0.30377465,0.892467947,150;4638;1839,MYLK;ADRA2A;HBEGF
GO:0061178,regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178),28,3,1.930837693,1.553729768,0.30377465,0.892467947,111;150;26154,ADCY5;ADRA2A;ABCA12
GO:1904407,positive regulation of nitric oxide metabolic process (GO:1904407),28,3,1.930837693,1.553729768,0.30377465,0.892467947,1191;10365;9314,KLF2;KLF4;CLU
GO:0002637,regulation of immunoglobulin production (GO:0002637),28,3,1.930837693,1.553729768,0.30377465,0.892467947,3569;2048;933,IL6;CD22;EPHB2
GO:0018146,keratan sulfate biosynthetic process (GO:0018146),28,3,1.930837693,1.553729768,0.30377465,0.892467947,4958;4969;5549,OGN;PRELP;OMD
GO:0045859,regulation of protein kinase activity (GO:0045859),106,9,7.309599837,1.231257552,0.308232707,0.905123009,6622;6366;1894;2621;1062;5649;51422;25937;64061,RELN;GAS6;CENPE;ECT2;TSPYL2;WWTR1;PRKAG2;CCL21;SNCA
GO:0006915,apoptotic process (GO:0006915),228,18,15.7225355,1.144853513,0.309706974,0.909008115,388;4804;10395;7048;11113;596;2537;1111;4609;8742;64651;10293;7704;9833;158471;114548;9700;4171,CSRNP1;ZBTB16;TGFBR2;NGFR;MCM2;PRUNE2;MELK;TRAIP;RHOB;CIT;BCL2;CHEK1;ESPL1;TNFSF12;DLC1;NLRP3;IFI6;MYC
GO:0030155,regulation of cell adhesion (GO:0030155),133,11,9.171479041,1.199370347,0.310331632,0.910396993,7168;284;9928;388125;2048;2045;6387;3373;91663;1843;2192,DUSP1;KIF14;CXCL12;MYADM;EPHA7;HYAL1;C2CD4B;TPM1;FBLN1;EPHB2;ANGPT1
GO:0030217,T cell differentiation (GO:0030217),41,4,2.82729805,1.414778325,0.312562629,0.915601347,3815;399;6659;3953,SOX4;LEPR;KIT;RHOH
GO:0098657,import into cell (GO:0098657),41,4,2.82729805,1.414778325,0.312562629,0.915601347,6573;8884;3177;477,ATP1A2;SLC5A6;SLC19A1;SLC29A2
GO:0051960,regulation of nervous system development (GO:0051960),41,4,2.82729805,1.414778325,0.312562629,0.915601347,9928;8864;6376;163175,LGI4;KIF14;PER2;CX3CL1
GO:2001237,negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),80,7,5.516679122,1.26887931,0.313503247,0.917016067,3479;596;2537;653;23017;672;2070,FAIM2;BMP5;BRCA1;BCL2;IGF1;IFI6;EYA4
GO:0033043,regulation of organelle organization (GO:0033043),80,7,5.516679122,1.26887931,0.313503247,0.917016067,5138;81620;91624;23208;225689;25932;9839,PDE2A;NEXN;ZEB2;CDT1;MAPK15;CLIC4;SYT11
GO:1903076,regulation of protein localization to plasma membrane (GO:1903076),80,7,5.516679122,1.26887931,0.313503247,0.917016067,10580;2048;2042;493;55022;25999;131578,SORBS1;EPHA3;PID1;ATP2B4;CLIP3;LRRC15;EPHB2
