TERM_ID	TERM	OVERLAPP_VALUE	ADJUSTED_P_VALUE	OLD_P_VALUE	OLD_ADJUSTED_P_VALUE	ODDS_RATIO	COMBINED_SCORE	GENES
GO:0004568	chitinase activity (GO:0004568)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	CHI3L1
GO:0016421	CoA carboxylase activity (GO:0016421)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	ACACB
GO:0004690	cyclic nucleotide-dependent protein kinase activity (GO:0004690)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	PRKG1
GO:0004157	dihydropyrimidinase activity (GO:0004157)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	DPYSL2
GO:0009008	DNA-methyltransferase activity (GO:0009008)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	DNMT3B
GO:0010385	double-stranded methylated DNA binding (GO:0010385)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	EGR1
GO:0051379	epinephrine binding (GO:0051379)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	ADRA2A
GO:1903763	gap junction channel activity involved in cell communication by electrical coupling (GO:1903763)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	GJC2
GO:0047238	glucuronosyl-N-acetylgalactosaminyl-proteoglycan 4-beta-N-acetylgalactosaminyltransferase activity (GO:0047238)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	CSGALNACT1
GO:0032027	myosin light chain binding (GO:0032027)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	IQGAP3
GO:0031493	nucleosomal histone binding (GO:0031493)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	UHRF1
GO:0031849	olfactory receptor binding (GO:0031849)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	REEP1
GO:0008554	P-type sodium transporter activity (GO:0008554)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	ATP1A2
GO:0005391	P-type sodium:potassium-exchanging transporter activity (GO:0005391)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	ATP1A2
GO:0060228	phosphatidylcholine-sterol O-acyltransferase activator activity (GO:0060228)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	APOC1
GO:0070878	primary miRNA binding (GO:0070878)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	SRF
GO:0030346	protein phosphatase 2B binding (GO:0030346)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	ATP2B4
GO:0005345	purine nucleobase transmembrane transporter activity (GO:0005345)	1/6	0.3081786829862226	0.5869291628225671	0	0	3.1603361344537815	3.71995431356037	SLC25A4
GO:0005251	delayed rectifier potassium channel activity (GO:0005251)	3/33	0.313488492879167	0.5930566632012876	0	0	1.5807239057239058	1.8336280726625012	KCNG1;KCNH2;KCNE4
GO:0019789	SUMO transferase activity (GO:0019789)	2/19	0.31387400002296556	0.5930566632012876	0	0	1.8593974175035868	2.1546021335060206	HDAC4;EGR2
GO:0005227	calcium activated cation channel activity (GO:0005227)	2/19	0.31387400002296556	0.5930566632012876	0	0	1.8593974175035868	2.1546021335060206	KCNMB1;KCNMA1
GO:0042826	histone deacetylase binding (GO:0042826)	7/93	0.31744670330061225	0.5982328949339623	0	0	1.2871326995600252	1.47691441596111	TOP2A;HDAC4;MEF2C;TAL1;NACC2;KPNA2;HIC1
GO:0030295	protein kinase activator activity (GO:0030295)	5/63	0.3211084515682805	0.5987142267614983	0	0	1.362955748095598	1.548285506236408	TPX2;PRKAG2;NCKAP1L;GAS6;FGF13
GO:0022824	transmitter-gated ion channel activity (GO:0022824)	3/34	0.3301240425888982	0.5987142267614983	0	0	1.5296513522319974	1.6952924153077948	GRIK5;GRIK3;GRIN2D
GO:0004527	exonuclease activity (GO:0004527)	4/49	0.33370650175718275	0.5987142267614983	0	0	1.4051483665636992	1.5421410717791455	FEN1;EXO1;ENPP2;ENPP1
GO:0050145	nucleoside monophosphate kinase activity (GO:0050145)	2/20	0.3361988179466129	0.5987142267614983	0	0	1.7560041117652556	1.914136801873715	DLG2;AK4
GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	13/190	0.34331498947910916	0.5987142267614983	0	0	1.161674004585	1.2419537130846108	HDAC4;EGR2;MYOCD;LDB2;FOS;KLF4;TAL1;ID2;TACC2;PITX2;ZFPM2;PITX1;PPARGC1A
GO:0004715	non-membrane spanning protein tyrosine kinase activity (GO:0004715)	3/35	0.3467476153019219	0.5987142267614983	0	0	1.4817708333333333	1.5694295761633394	PKDCC;MELK;BMX
GO:0005547	phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	3/35	0.3467476153019219	0.5987142267614983	0	0	1.4817708333333333	1.5694295761633394	JPH2;RACGAP1;FERMT2
GO:0005544	calcium-dependent phospholipid binding (GO:0005544)	4/50	0.3474744207064018	0.5987142267614983	0	0	1.3745284055529101	1.4529648053570228	SYT11;PLA2G4C;ANXA6;SYT15
GO:0015485	cholesterol binding (GO:0015485)	4/50	0.3474744207064018	0.5987142267614983	0	0	1.3745284055529101	1.4529648053570228	CAV1;ANXA6;APOD;OSBPL10
GO:0004711	ribosomal protein S6 kinase activity (GO:0004711)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	RPS6KA2
GO:0003847	1-alkyl-2-acetylglycerophosphocholine esterase activity (GO:0003847)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	PAFAH1B3
GO:0008172	S-methyltransferase activity (GO:0008172)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	BHMT2
GO:0003997	acyl-CoA oxidase activity (GO:0003997)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	ACOX2
GO:0015217	ADP transmembrane transporter activity (GO:0015217)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	SLC25A4
GO:0004559	alpha-mannosidase activity (GO:0004559)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	MANEAL
GO:0050308	sugar-phosphatase activity (GO:0050308)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	PFKFB4
GO:0019828	aspartic-type endopeptidase inhibitor activity (GO:0019828)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	BIN1
GO:0097027	ubiquitin-protein transferase activator activity (GO:0097027)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	CDC20
GO:0005021	vascular endothelial growth factor-activated receptor activity (GO:0005021)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	PDGFRA
GO:0022832	voltage-gated channel activity (GO:0022832)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	CACNA1H
GO:0098634	cell-matrix adhesion mediator activity (GO:0098634)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	EMILIN1
GO:0004931	extracellularly ATP-gated cation channel activity (GO:0004931)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	P2RX1
GO:0004322	ferroxidase activity (GO:0004322)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	HEPH
GO:0015168	glycerol transmembrane transporter activity (GO:0015168)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	AQP1
GO:0034235	GPI anchor binding (GO:0034235)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	CEACAM5
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides (GO:0016818)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	ENPP1
GO:0050542	icosanoid binding (GO:0050542)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	OXER1
GO:0005223	intracellular cGMP-activated cation channel activity (GO:0005223)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	AQP1
GO:0016502	nucleotide receptor activity (GO:0016502)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	P2RX1
GO:0016724	oxidoreductase activity, acting on metal ions, oxygen as acceptor (GO:0016724)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	HEPH
GO:0016634	oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor (GO:0016634)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	ACOX2
GO:0008142	oxysterol binding (GO:0008142)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	GPR183
GO:0008556	P-type potassium transmembrane transporter activity (GO:0008556)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	ATP1A2
GO:1904680	peptide transmembrane transporter activity (GO:1904680)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	DISP1
GO:0008443	phosphofructokinase activity (GO:0008443)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	PFKFB4
GO:0017128	phospholipid scramblase activity (GO:0017128)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	PLSCR4
GO:0015214	pyrimidine nucleoside transmembrane transporter activity (GO:0015214)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	SLC29A2
GO:0019841	retinol binding (GO:0019841)	1/7	0.34938894291513617	0.5987142267614983	0	0	2.6334733893557423	2.7692803682661693	RBP1
GO:0016301	kinase activity (GO:0016301)	8/112	0.3504467648258215	0.5990970884403329	0	0	1.2162689381624292	1.2753144987182223	DGKG;ITPKB;LRRK2;CDC7;CKB;NAGS;PKMYT1;MAPK15
GO:0003887	DNA-directed DNA polymerase activity (GO:0003887)	2/21	0.35830016437583173	0.6081785296024756	0	0	1.6634943118941172	1.7073842717066618	POLQ;POLE2
GO:0005355	glucose transmembrane transporter activity (GO:0005355)	2/21	0.35830016437583173	0.6081785296024756	0	0	1.6634943118941172	1.7073842717066618	SLC2A3;SLC2A4
GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential (GO:0099529)	2/21	0.35830016437583173	0.6081785296024756	0	0	1.6634943118941172	1.7073842717066618	GRIK5;GRIK3
GO:0005249	voltage-gated potassium channel activity (GO:0005249)	6/82	0.36277472557613344	0.6107774229392293	0	0	1.2480346435709526	1.2654737162757927	KCNG1;KCNH2;KCND3;KCNE4;KCNMA1;KCNN3
GO:0008395	steroid hydroxylase activity (GO:0008395)	3/36	0.36332955641629905	0.6107774229392293	0	0	1.4367921640648913	1.454673024824689	CYP39A1;CYP27A1;CH25H
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	3/36	0.36332955641629905	0.6107774229392293	0	0	1.4367921640648913	1.454673024824689	CYP27A1;SQLE;CH25H
GO:0001046	core promoter sequence-specific DNA binding (GO:0001046)	3/37	0.3798421186760263	0.6107774229392293	0	0	1.3944592988710636	1.3498360292506357	MMP12;MYC;FOS
GO:0043539	protein serine/threonine kinase activator activity (GO:0043539)	3/37	0.3798421186760263	0.6107774229392293	0	0	1.3944592988710636	1.3498360292506357	CCNB1;CKS2;CKS1B
GO:0017075	syntaxin-1 binding (GO:0017075)	2/22	0.38012550670300194	0.6107774229392293	0	0	1.5802354920100925	1.5284887845337747	STXBP1;LRRK2
GO:0017025	TBP-class protein binding (GO:0017025)	2/22	0.38012550670300194	0.6107774229392293	0	0	1.5802354920100925	1.5284887845337747	THRA;ESR1
GO:0034061	DNA polymerase activity (GO:0034061)	2/22	0.38012550670300194	0.6107774229392293	0	0	1.5802354920100925	1.5284887845337747	POLQ;POLE2
GO:0016504	peptidase activator activity (GO:0016504)	2/22	0.38012550670300194	0.6107774229392293	0	0	1.5802354920100925	1.5284887845337747	PCOLCE2;CAV1
GO:0008266	poly(U) RNA binding (GO:0008266)	2/22	0.38012550670300194	0.6107774229392293	0	0	1.5802354920100925	1.5284887845337747	PABPC1L;RBMS3
GO:0034237	protein kinase A regulatory subunit binding (GO:0034237)	2/22	0.38012550670300194	0.6107774229392293	0	0	1.5802354920100925	1.5284887845337747	RYR2;AKAP6
GO:0035312	5'-3' exodeoxyribonuclease activity (GO:0035312)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	EXO1
GO:0004017	adenylate kinase activity (GO:0004017)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	AK4
GO:0019871	sodium channel inhibitor activity (GO:0019871)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	SCN1B
GO:0015298	solute:cation antiporter activity (GO:0015298)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	SLC8A1
GO:0047023	androsterone dehydrogenase activity (GO:0047023)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	HSD17B6
GO:0034618	arginine binding (GO:0034618)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	NAGS
GO:0035381	ATP-gated ion channel activity (GO:0035381)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	P2RX1
GO:0008251	tRNA-specific adenosine deaminase activity (GO:0008251)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	ADARB1
GO:0070740	tubulin-glutamic acid ligase activity (GO:0070740)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	TTLL7
GO:0005114	type II transforming growth factor beta receptor binding (GO:0005114)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	TGFBR3
GO:0047499	calcium-independent phospholipase A2 activity (GO:0047499)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	PLA2G4C
GO:1903136	cuprous ion binding (GO:1903136)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	SNCA
GO:0016803	ether hydrolase activity (GO:0016803)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	EPHX2
GO:0015926	glucosidase activity (GO:0015926)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	KL
GO:2001069	glycogen binding (GO:2001069)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	PPP1R3B
GO:0004415	hyalurononglucosaminidase activity (GO:0004415)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	HYAL1
GO:0000828	inositol hexakisphosphate kinase activity (GO:0000828)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	ITPKB
GO:0030368	interleukin-17 receptor activity (GO:0030368)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	IL6ST
GO:0004972	NMDA glutamate receptor activity (GO:0004972)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	GRIN2D
GO:0005337	nucleoside transmembrane transporter activity (GO:0005337)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	SLC29A2
GO:0032356	oxidized DNA binding (GO:0032356)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	RECQL4
GO:0097157	pre-mRNA intronic binding (GO:0097157)	1/8	0.38814633327834336	0.6107774229392293	0	0	2.257142857142857	2.1360987475453688	RBM24
GO:0030374	nuclear receptor coactivator activity (GO:0030374)	4/53	0.38875387504627823	0.6107774229392293	0	0	1.2901672884823685	1.2189614690082733	PRKCB;FGF2;PPARGC1A;PPARGC1B
GO:0060590	ATPase regulator activity (GO:0060590)	3/38	0.3962594396363725	0.6198568140717112	0	0	1.3545454545454545	1.253883941959861	PLN;BAG2;ATP1B2
GO:0004180	carboxypeptidase activity (GO:0004180)	3/38	0.3962594396363725	0.6198568140717112	0	0	1.3545454545454545	1.253883941959861	CPA3;CPXM2;NAALADL1
GO:0016831	carboxy-lyase activity (GO:0016831)	2/23	0.4016293510477403	0.6268100184530199	0	0	1.5049060835435941	1.372813897137029	GAD1;ODC1
GO:0016462	pyrophosphatase activity (GO:0016462)	4/54	0.4024504436028442	0.6268100184530199	0	0	1.2642965459140691	1.1507416164826172	TRPM2;CILP;PRUNE2;ENPP1
GO:0030159	signaling receptor complex adaptor activity (GO:0030159)	3/39	0.41255750838774063	0.627284888697258	0	0	1.3168490460157127	1.1659113720252479	LRRK2;MAGI2;SORBS1
GO:0044389	ubiquitin-like protein ligase binding (GO:0044389)	18/282	0.4152218523229515	0.627284888697258	0	0	1.0779469890723088	0.9474532249111631	KCNH2;NGFR;EGR2;ABCB1;UBE2C;USP2;ISG15;BRCA1;CLU;PER1;CCNB1;PRKAR2B;SYT11;UBE2T;BCL2;APBB1;CKB;PPARGC1A
GO:0071813	lipoprotein particle binding (GO:0071813)	2/24	0.42277259107610543	0.627284888697258	0	0	1.4364248031195046	1.236648068566031	COLEC12;GPIHBP1
GO:0005112	Notch binding (GO:0005112)	2/24	0.42277259107610543	0.627284888697258	0	0	1.4364248031195046	1.236648068566031	SNED1;CHAC1
GO:0016776	phosphotransferase activity, phosphate group as acceptor (GO:0016776)	2/24	0.42277259107610543	0.627284888697258	0	0	1.4364248031195046	1.236648068566031	ITPKB;AK4
GO:0017002	activin-activated receptor activity (GO:0017002)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	TGFBR2
GO:0008297	single-stranded DNA exodeoxyribonuclease activity (GO:0008297)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	EXO1
GO:0001640	adenylate cyclase inhibiting G protein-coupled glutamate receptor activity (GO:0001640)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	GRIK3
GO:0008140	cAMP response element binding protein binding (GO:0008140)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	CREM
GO:0005225	volume-sensitive anion channel activity (GO:0005225)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	TTYH3
GO:0016805	dipeptidase activity (GO:0016805)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	CPQ
GO:0098988	G protein-coupled glutamate receptor activity (GO:0098988)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	GRIK3
GO:0004385	guanylate kinase activity (GO:0004385)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	DLG2
GO:0010484	H3 histone acetyltransferase activity (GO:0010484)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	BRCA2
GO:0019966	interleukin-1 binding (GO:0019966)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	A2M
GO:0016868	intramolecular transferase activity, phosphotransferases (GO:0016868)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	PGM5
GO:0015923	mannosidase activity (GO:0015923)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	MANEAL
GO:0008504	monoamine transmembrane transporter activity (GO:0008504)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	SLC22A3
GO:0019531	oxalate transmembrane transporter activity (GO:0019531)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	SLC26A6
GO:0016641	oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor (GO:0016641)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	AOC3
GO:0008526	phosphatidylinositol transfer activity (GO:0008526)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	TNFAIP8L3
GO:0019870	potassium channel inhibitor activity (GO:0019870)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	CAV1
GO:0015379	potassium:chloride symporter activity (GO:0015379)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	SLC12A8
GO:0003810	protein-glutamine gamma-glutamyltransferase activity (GO:0003810)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	F13A1
GO:0050786	RAGE receptor binding (GO:0050786)	1/9	0.42459673524633335	0.627284888697258	0	0	1.9748949579831934	1.691725471425153	S100B
GO:0030414	peptidase inhibitor activity (GO:0030414)	3/40	0.42871412472514325	0.6320672311142769	0	0	1.281190281190281	1.0851232728435116	TFPI;A2M;RECK
GO:0046943	carboxylic acid transmembrane transporter activity (GO:0046943)	4/57	0.44313950318644	0.649895370264678	0	0	1.1925418448284084	0.9705748098570551	ABCB1;SLC16A4;SLC19A1;SLC16A13
GO:0019888	protein phosphatase regulator activity (GO:0019888)	4/57	0.44313950318644	0.649895370264678	0	0	1.1925418448284084	0.9705748098570551	RCAN1;PPP2R2B;RCAN2;PPP1R1B
GO:0008187	poly-pyrimidine tract binding (GO:0008187)	2/25	0.44352191006920927	0.649895370264678	0	0	1.3738984166453359	1.1169905080840916	PABPC1L;RBMS3
GO:0004000	adenosine deaminase activity (GO:0004000)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	ADARB1
GO:0015279	store-operated calcium channel activity (GO:0015279)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	TRPC1
GO:0061665	SUMO ligase activity (GO:0061665)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	EGR2
GO:0008519	ammonium transmembrane transporter activity (GO:0008519)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	AQP1
GO:0015377	cation:chloride symporter activity (GO:0015377)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	SLC12A8
GO:0008190	eukaryotic initiation factor 4E binding (GO:0008190)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	EIF4EBP1
GO:0045028	G protein-coupled purinergic nucleotide receptor activity (GO:0045028)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	P2RY14
GO:0051880	G-quadruplex DNA binding (GO:0051880)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	BLM
GO:0010485	H4 histone acetyltransferase activity (GO:0010485)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	BRCA2
GO:0046974	histone methyltransferase activity (H3-K9 specific) (GO:0046974)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	PRDM16
GO:0016812	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides (GO:0016812)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	DPYSL2
GO:0055102	lipase inhibitor activity (GO:0055102)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	APOC1
GO:0047429	nucleoside-triphosphate diphosphatase activity (GO:0047429)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	ENPP1
GO:0008553	P-type proton-exporting transporter activity (GO:0008553)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	ATP2A3
GO:0042301	phosphate ion binding (GO:0042301)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	PDE2A
GO:0086080	protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	1/10	0.4588773607594909	0.6511342787061551	0	0	1.7553688141923436	1.3673836693927677	CD200
GO:0140296	general transcription initiation factor binding (GO:0140296)	2/26	0.46384923067197725	0.6550015564748036	0	0	1.316582562377348	1.0113930808277993	THRA;ESR1
GO:0022839	ion gated channel activity (GO:0022839)	2/26	0.46384923067197725	0.6550015564748036	0	0	1.316582562377348	1.0113930808277993	TTYH3;ANO5
GO:0005546	phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	5/75	0.4643395435176532	0.6550015564748036	0	0	1.12858347386172	0.8657806453353076	SVIL;JPH2;GSN;FZD7;STXBP6
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)	3/43	0.47613936980776195	0.6572208272569044	0	0	1.1849116161616162	0.8792573538062545	GAMT;DNMT3B;INMT
GO:0008376	acetylgalactosaminyltransferase activity (GO:0008376)	2/27	0.48373121013791615	0.6572208272569044	0	0	1.263851976450799	0.9178420106087313	CSGALNACT1;B4GALNT4
GO:0043531	ADP binding (GO:0043531)	2/27	0.48373121013791615	0.6572208272569044	0	0	1.263851976450799	0.9178420106087313	ACTA1;PRKAG2
GO:0004177	aminopeptidase activity (GO:0004177)	2/27	0.48373121013791615	0.6572208272569044	0	0	1.263851976450799	0.9178420106087313	XPNPEP2;NAALADL1
GO:0004364	glutathione transferase activity (GO:0004364)	2/27	0.48373121013791615	0.6572208272569044	0	0	1.263851976450799	0.9178420106087313	LTC4S;GSTM5
GO:0030554	adenyl nucleotide binding (GO:0030554)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	BAG2
GO:0000774	adenyl-nucleotide exchange factor activity (GO:0000774)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	BAG2
GO:0016208	AMP binding (GO:0016208)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	PRKAG2
GO:0031996	thioesterase binding (GO:0031996)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	ADRA2A
GO:1990459	transferrin receptor binding (GO:1990459)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	RGMA
GO:0019855	calcium channel inhibitor activity (GO:0019855)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	ITPR1
GO:0004089	carbonate dehydratase activity (GO:0004089)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	CA9
GO:0070513	death domain binding (GO:0070513)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	BCL2
GO:0004143	diacylglycerol kinase activity (GO:0004143)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	DGKG
GO:0031005	filamin binding (GO:0031005)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	SYNPO2
GO:0005540	hyaluronic acid binding (GO:0005540)	1/11	0.4911172674965051	0.6572208272569044	0	0	1.5797478991596638	1.1233150442682376	LYVE1
